Sistema,Executavel,MenuOuAcao,OperacaoPermissao,ModuloDominio,TipoAcao,PermissaoOrigem,Confianca,Observacao
,Estoque,DBG_ClientesF5DrawDataCell,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBG_ClientesF5KeyPress,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBG_ClientesF5T,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBG_ClientesInt,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBG_ClientesIntDrawColumnCell,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBGrid_ProdutosKit,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBLCB_CodUsuario,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBLCB_CodUsuario(,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBLCB_CodUsuarioDropDown,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBLCB_CodUsuarioEnter,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBLCB_CodUsuarioExit,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBLCB_CodUsuarioKeyPress,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBLCB_Estoque,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBLCB_Estoque`,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBLCB_EstoqueChange,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBLCB_EstoqueChange%,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBLCB_ResUsuario,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBLCB_ResUsuarioExit,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBT_Estoque,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DBT_Estoque<,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,DesAnota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,Desativa-F2,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,Desativado,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Estoque,Desativado =,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,&Cadastros,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,da Nota Fiscal a ser Impressa,,fiscal,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,deseja imprimir o relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Order By CodUsuario,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,-Cliente:,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,-Clientes de,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,-Ordem: Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,-Ordem: Cliente(Nome),,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,-Ordem: Cliente(Raz,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,:\EquipExe\EquSat,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,:\EquipExe\EquSat.Ini,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,":Clientes"" C",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,!Imprime Nome do cliente no Boleto,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,(Financeiro - Sistema Controle Financeiro,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,)S:\BaseTestes\Usuarios\Arnaldo\Ger\Filial,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,*Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,"\Clientes"" C",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,&Cadastro de Ajustes Autom,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,&Cancelamento,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,&Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,&Clientes,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,&Consulta,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,&Geral Ajuste de Cadastro,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,&Individual Ajuste de Cadastro,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,&Relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,&Senha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,&Sobre o Sistema Financeiro,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,"+ ""z:\EquipExe\Ger\Dados\Clientes"" C",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,|Inicio da Nota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,|LogoMarca do cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,|Nome do Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,|Senha do usu,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,"0Select * From ""C:\Equipexe\Ger\Dados\Clientes"" C",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,1-Cadastros,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,1-Notas ( Faturamento ),,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,3-Cadastro e Lactos.,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,4-Menos Caixa,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,AbreCepFacil,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Abrir relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Abrir...|Abre um relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,AgrupaNota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Ajusta Cadastro Automaticamente,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Anotacoes,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Arquivo de Relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Assume Config. LavSoft (Notas),,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,BaiUsuario,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Bt_CancelaClick,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Bt_ConsultaCli,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Bt_ConsultaCliClick,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,c_DigitaSenha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,c_mCaixaPCla,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,C:\EquipExe\EquSat,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,C:\EquipExe\EquSat.Ini,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Cadastro,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Cadastro 2,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Cadastro 3,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Cadastro 4,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Cadastro Campos Flexiveis,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Cadastro de Clientes,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Cadastro de Fornecedores,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Cadastro de Grupo (Campos Flexiveis),,auth/permissao,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Cadastro de Grupo 1,,auth/permissao,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Cadastro de Grupo 2,,auth/permissao,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Cadastro de Grupo 3,,auth/permissao,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Cadastro de Grupo 4,,auth/permissao,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Cadastro de Situa,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Cadastro Mensagem Padr,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
