"Executavel","Categoria","Texto","Origem"
"Financeiro","menu","Menuten","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","menu","Menuteno1","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","menu","MenuText","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","menu","MenuUpdate","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","outro","Merge - Parametros","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","cadastro","Mm_Clientes","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","cadastro","Modelo de cadastros","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","relatorio/impressao","Modelo de Processamento de relat","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","relatorio/impressao","Modelo Relat","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","outro","Motivo do Cancelamento","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","fiscal","MotivoDesat","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","operacional","MSH_SCROLL_LINES_MSG","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","operacional","MSWHEEL_ROLLMSG","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","outro","NewCancelBtn","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","outro","NewCancelBtnClick","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","fiscal","nineinferior","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","cadastro","Nome do Cliente","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","cadastro","Nome do Cliente (Primeiro Nome)","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","autenticacao/permissao","NomUsuario","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","fiscal","Nota Fiscal","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","fiscal","NotaCliente","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","fiscal","NOTAFISCAL","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","fiscal","Notas","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","outro","o cancelada!","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","cadastro","o Clientes","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","fiscal","o Confere, Tecle Enter para Continuar","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","fiscal","o das Notas Fiscais","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","financeiro","o de Caixa","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","cadastro","o de Clientes","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","relatorio/impressao","o de Relat","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","financeiro","o do Caixa","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","cadastro","o do Cliente","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","cadastro","o do produto?","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","outro","o foi Configurada, ","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","fiscal","o nota fiscal no LavSoft","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","outro","o pode ser configurado, conta corrente n","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","cadastro","o Social do Cliente","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","autenticacao/permissao","O Usuario ","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","menu","ObjectMenuItem","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","menu","OleSetMenuDescriptor","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","fiscal","oneinferior","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Financeiro","operacional","OnSkinControlS","D:\AtelieProd\Equipexe\Exe\Financeiro.exe"
"Estoque","cadastro","       &Cadastros         ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","     &Cadastros","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","fiscal","     Notas N On (M.NumNot = N.NumNot) or (M.NumNotAdi = N.NumNot)","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","    ParamFloat: extended;","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","  Cliente: ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","  ParamFloat := Value;","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","  ParamString := Value;","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","  Value := ParamFloat;","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","  Value := ParamString;","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," - Cancelados","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro"," - Produto: ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro"," [ Grupo de Produtos - Flexivel ]","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","operacional"," | Estoque: ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro"," |Grupo em que pertence o cliente","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","operacional"," and  (not(M.SitRol=""P"")) ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," And (C.Cancelado is Null) And (C.SeqPed=P.SeqPed) And (I.SeqPed=C.SeqPed) And (I.SeqConf=C.SeqConf) And (E.CodProEst=I.CodProEst)","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," And (Cancelado is Null)","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," And (Cancelado is Null) ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," And (Cancelado is null) And (SeqPed=""","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," And (Cancelado=""S"")","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," And (G.Cancelado is null)","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," And (G.Cancelado=""S"")","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," and (M.Cancelado=""S"")","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," and (not P.Cancelado=""S"")","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," and (not(M.Cancelado=""S""))","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," And (not(P.Cancelado=""S"")) ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," And (P.Cancelado Is Null) And (I.SeqPed=P.SeqPed) And (E.CodProEst=I.CodProEst)","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," and (P.Cancelado=""S"")","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao"," b.RDB$TYPE_NAME IN ('RELATION', 'VIEW',","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro"," cadastrado em outro cliente.","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro"," Cadastros foram ajustados","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," Cancelado","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," CancelamentodoEncerramento1Click","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","operacional"," cari| carid carol cedli cen| cia ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," con parametri","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," con parametri duplicati","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao"," deseja imprimir o relat","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro"," do cadastro de clientes todos os e-mails relacionados no arquivo ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao"," em modo de impress","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao"," I.RDB$INDEX_NAME, I.RDB$RELATION_NAME, I.RDB$UNIQUE_FLAG, ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao"," I.RDB$RELATION_NAME = '","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","operacional"," marcado para entrada posterior no estoque","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","operacional"," Movimentos|Movimentos de Estoque","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao"," ORDER BY a.RDB$RELATION_NAME, a.RDB$FIELD_POSITION","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao"," ORDER BY a.RDB$RELATION_NAME, a.RDB$PRIVILEGE","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao"," ORDER BY a.RDB$RELATION_NAME, b.RDB$FIELD_NAME","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao"," ORDER BY RC_FOR.RDB$RELATION_NAME, IS_FOR.RDB$FIELD_POSITION ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao"," ORDER BY RELC_PRIM.RDB$RELATION_NAME, IS_FOR.RDB$FIELD_POSITION ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," param","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," PP.RDB$PARAMETER_TYPE desc, PP.RDB$PARAMETER_NUMBER","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," preciso cancelar a sequ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","fiscal"," preenchido com a chave de acesso da NF-e precedida do literal ""NFe""","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro"," SB_ImportaClienteFidelidadeClick","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao"," SELECT a.RDB$RELATION_NAME, a.RDB$FIELD_NAME, a.RDB$FIELD_POSITION, a.RDB$NULL_FLAG, a.RDB$DEFAULT_VALUE, b. RDB$FIELD_LENGTH, b.RDB$FIELD_SCALE, c.RDB$TYPE_NAME, b.RDB$FIELD_TYPE, b.RDB$FIELD_SUB_TYPE, b.RDB$DESCRIPTION, b.RDB$CHARACTER_LENGTH, b.RDB$FIELD_PRECISION, a.RDB$DEFAULT_SOURCE, b.RDB$DEFAULT_SOURCE as RDB$DEFAULT_SOURCE_DOMAIN FROM RDB$RELATION_FIELDS a JOIN RDB$FIELDS b ON (b.RDB$FIELD_NAME = a.RDB$FIELD_SOURCE) LEFT JOIN RDB$TYPES c ON (b.RDB$FIELD_TYPE = c.RDB$TYPE and c.RDB$FIELD_NAME = 'RDB$FIELD_TYPE')","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao"," SELECT I.RDB$RELATION_NAME, I.RDB$UNIQUE_FLAG, I.RDB$INDEX_NAME, ISGMT.RDB$FIELD_POSITION,","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao"," SELECT null as TABLE_CAT, null as TABLE_SCHEM, a.RDB$RELATION_NAME as TABLE_NAME, b.RDB$FIELD_NAME as COLUMN_NAME, b.RDB$FIELD_POSITION+1 as KEY_SEQ, a.RDB$INDEX_NAME as PK_NAME FROM RDB$RELATION_CONSTRAINTS a JOIN RDB$INDEX_SEGMENTS b ON (a.RDB$INDEX_NAME = b.RDB$INDEX_NAME) WHERE  RDB$CONSTRAINT_TYPE = 'PRIMARY KEY'","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," SELECT P.RDB$PROCEDURE_NAME, PP.RDB$PARAMETER_NAME, PP.RDB$PARAMETER_TYPE, F.RDB$FIELD_TYPE, F.RDB$FIELD_SUB_TYPE, F.RDB$FIELD_SCALE, F.RDB$FIELD_LENGTH, F.RDB$NULL_FLAG, PP.RDB$DESCRIPTION, F.RDB$FIELD_PRECISION, F.RDB$NULL_FLAG  FROM RDB$PROCEDURES P JOIN RDB$PROCEDURE_PARAMETERS PP ON P.RDB$PROCEDURE_NAME = PP.RDB$PROCEDURE_NAME  JOIN RDB$FIELDS F ON PP.RDB$FIELD_SOURCE = F.RDB$FIELD_NAME ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," SELECT P.RDB$PROCEDURE_NAME, PP.RDB$PARAMETER_NAME, PP.RDB$PARAMETER_TYPE, F.RDB$FIELD_TYPE, F.RDB$FIELD_SUB_TYPE, F.RDB$FIELD_SCALE, F.RDB$FIELD_LENGTH, F.RDB$NULL_FLAG, PP.RDB$DESCRIPTION, F.RDB$FIELD_SCALE as RDB$FIELD_PRECISION, F.RDB$NULL_FLAG FROM RDB$PROCEDURES P JOIN RDB$PROCEDURE_PARAMETERS PP ON P.RDB$PROCEDURE_NAME=PP.RDB$PROCEDURE_NAME JOIN RDB$FIELDS F ON PP.RDB$FIELD_SOURCE=F.RDB$FIELD_NAME ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao"," SELECT RC_PRIM.RDB$RELATION_NAME,  IS_PRIM.RDB$FIELD_NAME,  RC_FOR.RDB$RELATION_NAME,  IS_FOR.RDB$FIELD_NAME,  IS_FOR.RDB$FIELD_POSITION,  REFC_PRIM.RDB$UPDATE_RULE,  REFC_PRIM.RDB$DELETE_RULE,  RC_FOR.RDB$CONSTRAINT_NAME,  RC_PRIM.RDB$CONSTRAINT_NAME  FROM RDB$RELATION_CONSTRAINTS RC_FOR, RDB$REF_CONSTRAINTS REFC_FOR,  RDB$RELATION_CONSTRAINTS RC_PRIM, RDB$REF_CONSTRAINTS REFC_PRIM,  RDB$INDEX_SEGMENTS IS_PRIM, RDB$INDEX_SEGMENTS IS_FOR  WHERE RC_PRIM.RDB$CONSTRAINT_TYPE = 'PRIMARY KEY' and ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," TdomCMParameterEntityDeclaration","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","operacional"," utilizado pelo Rol ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," Where (not(D.Cancelado=""S"")) ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro"," Where (not(M.Cancelado=""S"")) ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","_ParameterL$Q","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","-Cancelados: ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","-Cliente: ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","fiscal","-EParserDuplicate_Notation_On_Element_Type_Err","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","operacional","-Estoque: ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","-Produto: ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","-Vendedor: ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","fiscal",":\EquipExe\EquSat","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","fiscal",":\EquipExe\EquSat.Ini","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro",":\Equipexe\Sincroniza\Envio\ExporTab","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro",":\Equipexe\Sincroniza\Nuvem\","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro",":\Equipexe\Sincroniza\Nuvem\Envio\","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro",":Clientes""","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro",":Clientes"" C","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","!Importar Dados Cliente Fidelidade","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro",".Consulta|Consulta a Transportadora selecionada","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro",""" Set Cancelado=""S""","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro",""") And ((C.Cancelado is null) or (not(C.Cancelado = ""","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro",""") And (C.Cancelado is null) ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro",""") And (Cancelado is null)","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","""Clientes"" C ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","fiscal","""EParserDuplicate_Notation_Decl_Err","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","financeiro","((((((M.ValTot * M.DescontoRol)/100)-M.ValTot)*-1)-M.DescontoValor)-N.ValBasNot)as Saldo ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","financeiro","(((((M.ValTot * M.DescontoRol)/100)-M.ValTot)*-1)-M.DescontoValor)as ValorRol","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","(Cancelado='') And ((","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","(Consulta|Consulta do produto selecionado","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","operacional","(Encerramento|Faz Encerramento do estoque","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","(not(Cancelado = 'S')) ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","(Not(Cancelado='S'))","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","(Not(Cancelado='S')) or (Cancelado is Null)","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro",") and (not M.Cancelado = 'S')","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro",")C_CadastroPromo","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro",")Desmarca o Produto no Controle de Limites","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao",")Relatorio de controle de saida do estoque","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","[ Cliente Controla Entrada ]","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","operacional","[ Controle de Peso ]","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","financeiro","[ Descontos e cr","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","*Cliente","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","autenticacao/permissao","*S:\basetestes\usuarios\guilherme\GER\DADOS","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","fiscal","/EmitNotaFiscal_MC","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","menu","/HideMenubar true","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","\Clientes","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","\Clientes.db"" C ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","\Clientes""","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","\Clientes"" C","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","\Clientes"" Where CgcCli ='","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","\Clientes"" Where CPFCli ='","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","\rcliente.txt","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","&Altera Produto","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","&Backup","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","&Cadastros       ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","&Cancel","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","&Cancela","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","&Cancela Inclus","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","&Cancelamento","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","&Cancelar","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","&Consulta","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","operacional","&Controls","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","financeiro","&Desconto","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","&Parametros","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","&Procura Produtos","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","&Produtos","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao","&Relat","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","autenticacao/permissao","&Senha","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","operacional","&Sobre o Sistema Estoque","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","#|Procura o desenho do produto (BMP)","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","#CancelamentodeCartoFidelidade1Click","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","#CancelamentodeCartoFidelidade1Click&","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","fiscal","#EParserDuplicate_Notation_Token_Err","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","fiscal","#EParserUndeclared_Notation_Name_Err","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","fiscal","%EParserInvalidNotationDeclaration_Err","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","%S contains an invalid parameter entity reference.","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","fiscal","%S is not a valid notaName value.","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","+EParserDouble_Parameter_Entity_Decl_Warning ","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","|Desenho do produto","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","|LogoMarca do cliente","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","|Nome do Cliente","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","|Prazo para entrega em dias","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","|Selecione o produto desejado","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","autenticacao/permissao","|Senha do usu","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","$Consulta|Consulta tabela selecionado","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","fiscal","$EParserNotation_On_Empty_Element_Err","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","$ImportarDadosClienteFidelidade1Click","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","operacional","0-Sem Controle","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","0Select * From ""C:\Equipexe\Ger\Dados\Clientes"" C","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","2EParserUnresolvable_Parameter_Entity_Reference_Err","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","2Procurar por Filtro|Procura o clientes por filtros","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","5Premia Cliente novo com desconto por faixa de valores","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao","A impressora n","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","a o cadastro","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","cadastro","A partir da data de cadastro","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao","a.RDB$RELATION_NAME","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","AbreCepFacil","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao","Abrir relat","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","relatorio/impressao","Abrir...|Abre um relat","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","outro","ACTIVE,AFTER,ASCENDING,BASE_NAME,BEFORE,BLOB,CACHE,CHECK_POINT_LENGTH,COMPUTED,CONDITIONAL,CONTAINING,CSTRING,DATABASE,RDB$DB_KEY,DEBUG,DESCENDING,DO,ENTRY_POINT,EXIT,FILE,FILTER,FUNCTION,GDSCODE,GENERATOR,GEN_ID,GROUP_COMMIT_WAIT_TIME,IF,INACTIVE,INPUT_TYPE,INDEX,LOGFILE,LOG_BUFFER_SIZE,MANUAL,MAXIMUM_SEGMENT,MERGE, MESSAGE,MODULE_NAME,NCHAR,NUM_LOG_BUFFERS,OUTPUT_TYPE,OVERFLOW,PAGE,PAGES,PAGE_SIZE,PARAMETER,PASSWORD,PLAN,POST_EVENT,PROTECTED,RAW_PARTITIONS,RESERV,RESERVING,RETAIN,RETURNING_VALUES,RETURNS,SEGMENT,SHADOW,SHARED,SINGULAR,SNAPSHOT,SORT,STABILITY,STARTS,STARTING,STATISTICS,SUB_TYPE,SUSPEND,TRIGGER,VARIABLE,RECORD_VERSION,WAIT,WHILE,WORK","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","operacional","ActiveControl","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
"Estoque","operacional","ActiveControl0","D:\AtelieProd\Equipexe\Exe\Estoque.exe"
