"Source","Target","RelativePath","Extension","Length","LastWriteTime","CopiedAt","ReadOnly"
"D:\AtelieProd\Equipexe\Ger\Filial\MovProc.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\MovProc.XG0","Ger\Filial\MovProc.XG0",".XG0","34816","24/04/2018 10:06:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\MovProc.XG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\MovProc.XG1","Ger\Filial\MovProc.XG1",".XG1","34816","24/04/2018 10:06:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\MovProc.XG2","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\MovProc.XG2","Ger\Filial\MovProc.XG2",".XG2","34816","24/04/2018 10:06:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\MovProc.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\MovProc.YG0","Ger\Filial\MovProc.YG0",".YG0","4096","24/04/2018 10:06:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\MovProc.YG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\MovProc.YG1","Ger\Filial\MovProc.YG1",".YG1","4096","24/04/2018 10:06:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\MovProc.YG2","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\MovProc.YG2","Ger\Filial\MovProc.YG2",".YG2","4096","24/04/2018 10:06:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\MovProcItem.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\MovProcItem.DB","Ger\Filial\MovProcItem.DB",".DB","2048","24/04/2018 10:06:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\MovProcItem.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\MovProcItem.PX","Ger\Filial\MovProcItem.PX",".PX","2048","24/04/2018 10:06:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\MovProcItem.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\MovProcItem.XG0","Ger\Filial\MovProcItem.XG0",".XG0","34816","24/04/2018 10:06:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\MovProcItem.XG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\MovProcItem.XG1","Ger\Filial\MovProcItem.XG1",".XG1","34816","24/04/2018 10:06:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\MovProcItem.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\MovProcItem.YG0","Ger\Filial\MovProcItem.YG0",".YG0","4096","24/04/2018 10:06:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\MovProcItem.YG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\MovProcItem.YG1","Ger\Filial\MovProcItem.YG1",".YG1","4096","24/04/2018 10:06:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\NovoReg.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\NovoReg.DB","Ger\Filial\NovoReg.DB",".DB","2048","24/04/2018 10:07:02","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Ponto.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Ponto.DB","Ger\Filial\Ponto.DB",".DB","133120","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Ponto.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Ponto.PX","Ger\Filial\Ponto.PX",".PX","4096","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Ponto.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Ponto.XG0","Ger\Filial\Ponto.XG0",".XG0","34816","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Ponto.XG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Ponto.XG1","Ger\Filial\Ponto.XG1",".XG1","34816","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Ponto.XG2","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Ponto.XG2","Ger\Filial\Ponto.XG2",".XG2","34816","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Ponto.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Ponto.YG0","Ger\Filial\Ponto.YG0",".YG0","4096","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Ponto.YG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Ponto.YG1","Ger\Filial\Ponto.YG1",".YG1","4096","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Ponto.YG2","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Ponto.YG2","Ger\Filial\Ponto.YG2",".YG2","4096","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\PontoEnc.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\PontoEnc.DB","Ger\Filial\PontoEnc.DB",".DB","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\PontoEnc.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\PontoEnc.PX","Ger\Filial\PontoEnc.PX",".PX","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\PontoEnc.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\PontoEnc.XG0","Ger\Filial\PontoEnc.XG0",".XG0","34816","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\PontoEnc.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\PontoEnc.YG0","Ger\Filial\PontoEnc.YG0",".YG0","4096","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProcesMaq.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProcesMaq.DB","Ger\Filial\ProcesMaq.DB",".DB","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProcesMaq.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProcesMaq.PX","Ger\Filial\ProcesMaq.PX",".PX","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProcesMaqComp.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProcesMaqComp.DB","Ger\Filial\ProcesMaqComp.DB",".DB","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProcesMaqComp.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProcesMaqComp.PX","Ger\Filial\ProcesMaqComp.PX",".PX","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProdComArea.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProdComArea.DB","Ger\Filial\ProdComArea.DB",".DB","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProdComArea.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProdComArea.PX","Ger\Filial\ProdComArea.PX",".PX","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProdComArea.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProdComArea.XG0","Ger\Filial\ProdComArea.XG0",".XG0","34816","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProdComArea.XG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProdComArea.XG1","Ger\Filial\ProdComArea.XG1",".XG1","34816","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProdComArea.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProdComArea.YG0","Ger\Filial\ProdComArea.YG0",".YG0","4096","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProdComArea.YG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProdComArea.YG1","Ger\Filial\ProdComArea.YG1",".YG1","4096","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProdKit.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProdKit.DB","Ger\Filial\ProdKit.DB",".DB","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProdKit.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProdKit.PX","Ger\Filial\ProdKit.PX",".PX","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProdKit.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProdKit.XG0","Ger\Filial\ProdKit.XG0",".XG0","34816","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProdKit.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProdKit.YG0","Ger\Filial\ProdKit.YG0",".YG0","4096","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Produt.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Produt.DB","Ger\Filial\Produt.DB",".DB","67584","31/07/2023 13:26:30","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Produt.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Produt.PX","Ger\Filial\Produt.PX",".PX","4096","13/09/2019 10:05:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Produt.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Produt.XG0","Ger\Filial\Produt.XG0",".XG0","34816","13/09/2019 10:05:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Produt.XG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Produt.XG1","Ger\Filial\Produt.XG1",".XG1","34816","13/09/2019 10:05:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Produt.XG2","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Produt.XG2","Ger\Filial\Produt.XG2",".XG2","34816","13/09/2019 10:05:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Produt.XG3","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Produt.XG3","Ger\Filial\Produt.XG3",".XG3","34816","13/09/2019 10:05:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Produt.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Produt.YG0","Ger\Filial\Produt.YG0",".YG0","4096","13/09/2019 10:05:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Produt.YG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Produt.YG1","Ger\Filial\Produt.YG1",".YG1","4096","13/09/2019 10:05:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Produt.YG2","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Produt.YG2","Ger\Filial\Produt.YG2",".YG2","4096","13/09/2019 10:05:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\Produt.YG3","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\Produt.YG3","Ger\Filial\Produt.YG3",".YG3","4096","13/09/2019 10:05:52","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProdutImp.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProdutImp.DB","Ger\Filial\ProdutImp.DB",".DB","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProdutImp.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProdutImp.PX","Ger\Filial\ProdutImp.PX",".PX","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProdutImp.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProdutImp.XG0","Ger\Filial\ProdutImp.XG0",".XG0","34816","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProdutImp.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProdutImp.YG0","Ger\Filial\ProdutImp.YG0",".YG0","4096","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProFaiCom.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProFaiCom.DB","Ger\Filial\ProFaiCom.DB",".DB","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ProFaiCom.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ProFaiCom.PX","Ger\Filial\ProFaiCom.PX",".PX","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ResCli.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ResCli.DB","Ger\Filial\ResCli.DB",".DB","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ResCli.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ResCli.PX","Ger\Filial\ResCli.PX",".PX","2048","24/04/2018 10:07:06","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ResCli.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ResCli.XG0","Ger\Filial\ResCli.XG0",".XG0","34816","24/04/2018 10:07:08","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ResCli.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ResCli.YG0","Ger\Filial\ResCli.YG0",".YG0","4096","24/04/2018 10:07:08","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ResPro.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ResPro.DB","Ger\Filial\ResPro.DB",".DB","2048","24/04/2018 10:07:08","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ResPro.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ResPro.PX","Ger\Filial\ResPro.PX",".PX","2048","24/04/2018 10:07:08","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ResPro.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ResPro.XG0","Ger\Filial\ResPro.XG0",".XG0","34816","24/04/2018 10:07:08","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\ResPro.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\ResPro.YG0","Ger\Filial\ResPro.YG0",".YG0","4096","24/04/2018 10:07:08","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\tabcopmat.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\tabcopmat.PX","Ger\Filial\tabcopmat.PX",".PX","2048","07/04/1997 12:10:28","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\tabmat.db","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\tabmat.db","Ger\Filial\tabmat.db",".db","2048","07/04/1997 12:08:28","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\tabmat.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\tabmat.PX","Ger\Filial\tabmat.PX",".PX","2048","07/04/1997 12:08:28","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\TimeSheet.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\TimeSheet.DB","Ger\Filial\TimeSheet.DB",".DB","2048","24/04/2018 10:07:12","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Ger\Filial\TimeSheet.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Ger\Filial\TimeSheet.PX","Ger\Filial\TimeSheet.PX",".PX","2048","24/04/2018 10:07:12","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Importa\ESC\DADOS\CadPro.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\DADOS\CadPro.DB","Importa\ESC\DADOS\CadPro.DB",".DB","2048","12/12/2003 16:35:16","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Importa\ESC\DADOS\CadPro.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\DADOS\CadPro.PX","Importa\ESC\DADOS\CadPro.PX",".PX","2048","12/12/2003 16:35:16","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Importa\ESC\DADOS\CadPro.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\DADOS\CadPro.XG0","Importa\ESC\DADOS\CadPro.XG0",".XG0","4096","12/12/2003 16:35:16","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Importa\ESC\DADOS\CadPro.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\DADOS\CadPro.YG0","Importa\ESC\DADOS\CadPro.YG0",".YG0","4096","12/12/2003 16:35:16","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadAlu.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadAlu.DB","Importa\ESC\FILIAL\CadAlu.DB",".DB","2048","12/12/2003 16:34:56","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadAlu.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadAlu.PX","Importa\ESC\FILIAL\CadAlu.PX",".PX","2048","12/12/2003 16:34:56","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadAlu.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadAlu.XG0","Importa\ESC\FILIAL\CadAlu.XG0",".XG0","4096","12/12/2003 16:34:56","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadAlu.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadAlu.YG0","Importa\ESC\FILIAL\CadAlu.YG0",".YG0","4096","12/12/2003 16:34:56","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadAul.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadAul.DB","Importa\ESC\FILIAL\CadAul.DB",".DB","2048","12/12/2003 16:34:58","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadAul.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadAul.PX","Importa\ESC\FILIAL\CadAul.PX",".PX","2048","12/12/2003 16:34:58","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadCur.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadCur.DB","Importa\ESC\FILIAL\CadCur.DB",".DB","2048","12/12/2003 16:35:02","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadCur.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadCur.PX","Importa\ESC\FILIAL\CadCur.PX",".PX","2048","12/12/2003 16:35:02","23/05/2026 11:31:21","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadInt.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadInt.DB","Importa\ESC\FILIAL\CadInt.DB",".DB","2048","12/12/2003 16:35:08","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadInt.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadInt.PX","Importa\ESC\FILIAL\CadInt.PX",".PX","2048","12/12/2003 16:35:08","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadInt.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadInt.XG0","Importa\ESC\FILIAL\CadInt.XG0",".XG0","4096","12/12/2003 16:35:10","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadInt.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadInt.YG0","Importa\ESC\FILIAL\CadInt.YG0",".YG0","4096","12/12/2003 16:35:10","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMat.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadMat.DB","Importa\ESC\FILIAL\CadMat.DB",".DB","2048","12/12/2003 16:35:12","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMat.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadMat.PX","Importa\ESC\FILIAL\CadMat.PX",".PX","2048","12/12/2003 16:35:12","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMat.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadMat.XG0","Importa\ESC\FILIAL\CadMat.XG0",".XG0","4096","12/12/2003 16:35:14","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMat.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadMat.YG0","Importa\ESC\FILIAL\CadMat.YG0",".YG0","4096","12/12/2003 16:35:14","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMatComp.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadMatComp.DB","Importa\ESC\FILIAL\CadMatComp.DB",".DB","2048","12/12/2003 16:35:14","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMatComp.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadMatComp.PX","Importa\ESC\FILIAL\CadMatComp.PX",".PX","2048","12/12/2003 16:35:14","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMatComp.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadMatComp.XG0","Importa\ESC\FILIAL\CadMatComp.XG0",".XG0","4096","12/12/2003 16:35:14","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMatComp.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadMatComp.YG0","Importa\ESC\FILIAL\CadMatComp.YG0",".YG0","4096","12/12/2003 16:35:14","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadNot.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadNot.DB","Importa\ESC\FILIAL\CadNot.DB",".DB","2048","12/12/2003 16:35:14","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadNot.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadNot.PX","Importa\ESC\FILIAL\CadNot.PX",".PX","2048","12/12/2003 16:35:14","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadNot.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadNot.XG0","Importa\ESC\FILIAL\CadNot.XG0",".XG0","4096","12/12/2003 16:35:14","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadNot.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadNot.YG0","Importa\ESC\FILIAL\CadNot.YG0",".YG0","4096","12/12/2003 16:35:14","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadPre.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadPre.DB","Importa\ESC\FILIAL\CadPre.DB",".DB","2048","12/12/2003 16:35:16","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadPre.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadPre.PX","Importa\ESC\FILIAL\CadPre.PX",".PX","2048","12/12/2003 16:35:16","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadPre.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadPre.XG0","Importa\ESC\FILIAL\CadPre.XG0",".XG0","4096","12/12/2003 16:35:16","23/05/2026 11:31:22","True"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadPre.XG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Importa\ESC\FILIAL\CadPre.XG1","Importa\ESC\FILIAL\CadPre.XG1",".XG1","4096","12/12/2003 16:35:16","23/05/2026 11:31:22","True"
