"FullName","DirectoryName","Name","Extension","Length","LastWriteTime"
"D:\AtelieProd\Equipexe\Ger\Filial\ResCli.PX","D:\AtelieProd\Equipexe\Ger\Filial","ResCli.PX",".PX","2048","24/04/2018 10:07:06"
"D:\AtelieProd\Equipexe\Ger\Filial\ResCli.XG0","D:\AtelieProd\Equipexe\Ger\Filial","ResCli.XG0",".XG0","34816","24/04/2018 10:07:08"
"D:\AtelieProd\Equipexe\Ger\Filial\ResCli.YG0","D:\AtelieProd\Equipexe\Ger\Filial","ResCli.YG0",".YG0","4096","24/04/2018 10:07:08"
"D:\AtelieProd\Equipexe\Ger\Filial\ResPro.DB","D:\AtelieProd\Equipexe\Ger\Filial","ResPro.DB",".DB","2048","24/04/2018 10:07:08"
"D:\AtelieProd\Equipexe\Ger\Filial\ResPro.PX","D:\AtelieProd\Equipexe\Ger\Filial","ResPro.PX",".PX","2048","24/04/2018 10:07:08"
"D:\AtelieProd\Equipexe\Ger\Filial\ResPro.XG0","D:\AtelieProd\Equipexe\Ger\Filial","ResPro.XG0",".XG0","34816","24/04/2018 10:07:08"
"D:\AtelieProd\Equipexe\Ger\Filial\ResPro.YG0","D:\AtelieProd\Equipexe\Ger\Filial","ResPro.YG0",".YG0","4096","24/04/2018 10:07:08"
"D:\AtelieProd\Equipexe\Ger\Filial\tabcopmat.PX","D:\AtelieProd\Equipexe\Ger\Filial","tabcopmat.PX",".PX","2048","07/04/1997 12:10:28"
"D:\AtelieProd\Equipexe\Ger\Filial\tabmat.db","D:\AtelieProd\Equipexe\Ger\Filial","tabmat.db",".db","2048","07/04/1997 12:08:28"
"D:\AtelieProd\Equipexe\Ger\Filial\tabmat.PX","D:\AtelieProd\Equipexe\Ger\Filial","tabmat.PX",".PX","2048","07/04/1997 12:08:28"
"D:\AtelieProd\Equipexe\Ger\Filial\TimeSheet.DB","D:\AtelieProd\Equipexe\Ger\Filial","TimeSheet.DB",".DB","2048","24/04/2018 10:07:12"
"D:\AtelieProd\Equipexe\Ger\Filial\TimeSheet.PX","D:\AtelieProd\Equipexe\Ger\Filial","TimeSheet.PX",".PX","2048","24/04/2018 10:07:12"
"D:\AtelieProd\Equipexe\Importa\ESC\DADOS\CadPro.DB","D:\AtelieProd\Equipexe\Importa\ESC\DADOS","CadPro.DB",".DB","2048","12/12/2003 16:35:16"
"D:\AtelieProd\Equipexe\Importa\ESC\DADOS\CadPro.PX","D:\AtelieProd\Equipexe\Importa\ESC\DADOS","CadPro.PX",".PX","2048","12/12/2003 16:35:16"
"D:\AtelieProd\Equipexe\Importa\ESC\DADOS\CadPro.XG0","D:\AtelieProd\Equipexe\Importa\ESC\DADOS","CadPro.XG0",".XG0","4096","12/12/2003 16:35:16"
"D:\AtelieProd\Equipexe\Importa\ESC\DADOS\CadPro.YG0","D:\AtelieProd\Equipexe\Importa\ESC\DADOS","CadPro.YG0",".YG0","4096","12/12/2003 16:35:16"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadAlu.DB","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadAlu.DB",".DB","2048","12/12/2003 16:34:56"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadAlu.PX","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadAlu.PX",".PX","2048","12/12/2003 16:34:56"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadAlu.XG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadAlu.XG0",".XG0","4096","12/12/2003 16:34:56"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadAlu.YG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadAlu.YG0",".YG0","4096","12/12/2003 16:34:56"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadAul.DB","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadAul.DB",".DB","2048","12/12/2003 16:34:58"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadAul.PX","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadAul.PX",".PX","2048","12/12/2003 16:34:58"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadCur.DB","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadCur.DB",".DB","2048","12/12/2003 16:35:02"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadCur.PX","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadCur.PX",".PX","2048","12/12/2003 16:35:02"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadInt.DB","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadInt.DB",".DB","2048","12/12/2003 16:35:08"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadInt.PX","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadInt.PX",".PX","2048","12/12/2003 16:35:08"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadInt.XG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadInt.XG0",".XG0","4096","12/12/2003 16:35:10"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadInt.YG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadInt.YG0",".YG0","4096","12/12/2003 16:35:10"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMat.DB","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadMat.DB",".DB","2048","12/12/2003 16:35:12"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMat.PX","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadMat.PX",".PX","2048","12/12/2003 16:35:12"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMat.XG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadMat.XG0",".XG0","4096","12/12/2003 16:35:14"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMat.YG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadMat.YG0",".YG0","4096","12/12/2003 16:35:14"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMatComp.DB","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadMatComp.DB",".DB","2048","12/12/2003 16:35:14"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMatComp.PX","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadMatComp.PX",".PX","2048","12/12/2003 16:35:14"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMatComp.XG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadMatComp.XG0",".XG0","4096","12/12/2003 16:35:14"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadMatComp.YG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadMatComp.YG0",".YG0","4096","12/12/2003 16:35:14"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadNot.DB","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadNot.DB",".DB","2048","12/12/2003 16:35:14"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadNot.PX","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadNot.PX",".PX","2048","12/12/2003 16:35:14"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadNot.XG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadNot.XG0",".XG0","4096","12/12/2003 16:35:14"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadNot.YG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadNot.YG0",".YG0","4096","12/12/2003 16:35:14"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadPre.DB","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadPre.DB",".DB","2048","12/12/2003 16:35:16"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadPre.PX","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadPre.PX",".PX","2048","12/12/2003 16:35:16"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadPre.XG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadPre.XG0",".XG0","4096","12/12/2003 16:35:16"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadPre.XG1","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadPre.XG1",".XG1","4096","12/12/2003 16:35:16"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadPre.YG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadPre.YG0",".YG0","4096","12/12/2003 16:35:16"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadPre.YG1","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadPre.YG1",".YG1","4096","12/12/2003 16:35:16"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadRes.DB","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadRes.DB",".DB","2048","12/12/2003 16:35:18"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadRes.PX","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadRes.PX",".PX","2048","12/12/2003 16:35:18"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadTur.DB","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadTur.DB",".DB","2048","12/12/2003 16:35:22"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadTur.PX","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadTur.PX",".PX","2048","12/12/2003 16:35:22"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadTur.XG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadTur.XG0",".XG0","4096","12/12/2003 16:35:22"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CadTur.YG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CadTur.YG0",".YG0","4096","12/12/2003 16:35:22"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CompTurmas.DB","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CompTurmas.DB",".DB","2048","12/12/2003 16:35:42"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CompTurmas.PX","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CompTurmas.PX",".PX","2048","12/12/2003 16:35:42"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CompTurmas.XG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CompTurmas.XG0",".XG0","4096","12/12/2003 16:35:42"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CompTurmas.XG1","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CompTurmas.XG1",".XG1","4096","12/12/2003 16:35:42"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CompTurmas.YG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CompTurmas.YG0",".YG0","4096","12/12/2003 16:35:42"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\CompTurmas.YG1","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","CompTurmas.YG1",".YG1","4096","12/12/2003 16:35:42"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\MovPdv.DB","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","MovPdv.DB",".DB","2048","12/12/2003 16:38:10"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\MovPdv.PX","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","MovPdv.PX",".PX","2048","12/12/2003 16:38:10"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\MovPdv.XG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","MovPdv.XG0",".XG0","4096","12/12/2003 16:38:10"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\MovPdv.XG1","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","MovPdv.XG1",".XG1","4096","12/12/2003 16:38:10"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\MovPdv.YG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","MovPdv.YG0",".YG0","4096","12/12/2003 16:38:10"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\MovPdv.YG1","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","MovPdv.YG1",".YG1","4096","12/12/2003 16:38:10"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\NotasEsc.DB","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","NotasEsc.DB",".DB","2048","12/12/2003 16:38:44"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\NotasEsc.PX","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","NotasEsc.PX",".PX","2048","12/12/2003 16:38:44"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\NotasEsc.XG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","NotasEsc.XG0",".XG0","4096","12/12/2003 16:38:44"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\NotasEsc.XG1","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","NotasEsc.XG1",".XG1","4096","12/12/2003 16:38:44"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\NotasEsc.YG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","NotasEsc.YG0",".YG0","4096","12/12/2003 16:38:44"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\NotasEsc.YG1","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","NotasEsc.YG1",".YG1","4096","12/12/2003 16:38:44"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\NotCompEsc.DB","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","NotCompEsc.DB",".DB","2048","12/12/2003 16:38:48"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\NotCompEsc.PX","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","NotCompEsc.PX",".PX","2048","12/12/2003 16:38:48"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\NotCompEsc.XG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","NotCompEsc.XG0",".XG0","4096","12/12/2003 16:38:48"
"D:\AtelieProd\Equipexe\Importa\ESC\FILIAL\NotCompEsc.YG0","D:\AtelieProd\Equipexe\Importa\ESC\FILIAL","NotCompEsc.YG0",".YG0","4096","12/12/2003 16:38:48"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadClaEst.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadClaEst.DB",".DB","2048","12/12/2003 16:35:02"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadClaEst.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadClaEst.PX",".PX","2048","12/12/2003 16:35:02"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadClaEst.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadClaEst.XG0",".XG0","4096","12/12/2003 16:35:02"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadClaEst.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadClaEst.YG0",".YG0","4096","12/12/2003 16:35:02"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadEst.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadEst.DB",".DB","2048","12/12/2003 16:35:04"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadEst.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadEst.PX",".PX","2048","12/12/2003 16:35:04"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadEst.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadEst.XG0",".XG0","4096","12/12/2003 16:35:04"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadEst.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadEst.YG0",".YG0","4096","12/12/2003 16:35:04"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst1.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst1.DB",".DB","2048","12/12/2003 16:35:06"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst1.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst1.PX",".PX","2048","12/12/2003 16:35:06"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst1.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst1.XG0",".XG0","4096","12/12/2003 16:35:06"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst1.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst1.YG0",".YG0","4096","12/12/2003 16:35:06"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst2.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst2.DB",".DB","2048","12/12/2003 16:35:06"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst2.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst2.PX",".PX","2048","12/12/2003 16:35:06"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst2.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst2.XG0",".XG0","4096","12/12/2003 16:35:08"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst2.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst2.YG0",".YG0","4096","12/12/2003 16:35:08"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst3.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst3.DB",".DB","2048","12/12/2003 16:35:08"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst3.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst3.PX",".PX","2048","12/12/2003 16:35:08"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst3.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst3.XG0",".XG0","4096","12/12/2003 16:35:08"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst3.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst3.YG0",".YG0","4096","12/12/2003 16:35:08"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst4.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst4.DB",".DB","2048","12/12/2003 16:35:08"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst4.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst4.PX",".PX","2048","12/12/2003 16:35:08"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst4.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst4.XG0",".XG0","4096","12/12/2003 16:35:08"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadGruEst4.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadGruEst4.YG0",".YG0","4096","12/12/2003 16:35:08"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadLocEst.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadLocEst.DB",".DB","2048","12/12/2003 16:35:10"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadLocEst.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadLocEst.PX",".PX","2048","12/12/2003 16:35:10"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadLocEst.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadLocEst.XG0",".XG0","4096","12/12/2003 16:35:10"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadLocEst.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadLocEst.YG0",".YG0","4096","12/12/2003 16:35:10"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadUniPro.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadUniPro.DB",".DB","2048","12/12/2003 16:35:22"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadUniPro.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadUniPro.PX",".PX","2048","12/12/2003 16:35:22"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadUniPro.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadUniPro.XG0",".XG0","4096","12/12/2003 16:35:22"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\CadUniPro.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","CadUniPro.YG0",".YG0","4096","12/12/2003 16:35:22"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\EstMinMax.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","EstMinMax.DB",".DB","2048","12/12/2003 16:36:04"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\EstMinMax.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","EstMinMax.PX",".PX","2048","12/12/2003 16:36:04"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\EstMinMax.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","EstMinMax.XG0",".XG0","4096","12/12/2003 16:36:04"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\EstMinMax.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","EstMinMax.YG0",".YG0","4096","12/12/2003 16:36:04"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\GruProEst.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","GruProEst.DB",".DB","2048","12/12/2003 16:36:20"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\GruProEst.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","GruProEst.PX",".PX","2048","12/12/2003 16:36:20"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\GruProEst.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","GruProEst.XG0",".XG0","4096","12/12/2003 16:36:20"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\GruProEst.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","GruProEst.YG0",".YG0","4096","12/12/2003 16:36:20"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\Legislacao.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","Legislacao.DB",".DB","2048","12/12/2003 16:36:26"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\Legislacao.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","Legislacao.PX",".PX","2048","12/12/2003 16:36:26"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\Legislacao.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","Legislacao.XG0",".XG0","4096","12/12/2003 16:36:26"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\Legislacao.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","Legislacao.YG0",".YG0","4096","12/12/2003 16:36:26"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\MarcasEst.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","MarcasEst.DB",".DB","2048","12/12/2003 16:36:34"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\MarcasEst.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","MarcasEst.PX",".PX","2048","12/12/2003 16:36:34"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\MarcasEst.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","MarcasEst.XG0",".XG0","4096","12/12/2003 16:36:34"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\MarcasEst.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","MarcasEst.YG0",".YG0","4096","12/12/2003 16:36:34"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\ProdEst.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","ProdEst.DB",".DB","2048","12/12/2003 16:39:02"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\ProdEst.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","ProdEst.PX",".PX","2048","12/12/2003 16:39:02"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\ProdEst.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","ProdEst.XG0",".XG0","4096","12/12/2003 16:39:02"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\ProdEst.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","ProdEst.YG0",".YG0","4096","12/12/2003 16:39:02"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\ProdEstPac.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","ProdEstPac.DB",".DB","2048","12/12/2003 16:39:02"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\ProdEstPac.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","ProdEstPac.PX",".PX","2048","12/12/2003 16:39:02"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\ProdEstPac.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","ProdEstPac.XG0",".XG0","4096","12/12/2003 16:39:02"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\ProdEstPac.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","ProdEstPac.YG0",".YG0","4096","12/12/2003 16:39:02"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\TpVendas.DB","D:\AtelieProd\Equipexe\Importa\EST\DADOS","TpVendas.DB",".DB","2048","15/01/2004 08:27:04"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\TpVendas.PX","D:\AtelieProd\Equipexe\Importa\EST\DADOS","TpVendas.PX",".PX","2048","15/01/2004 08:27:04"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\TpVendas.XG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","TpVendas.XG0",".XG0","4096","15/01/2004 08:27:06"
"D:\AtelieProd\Equipexe\Importa\EST\DADOS\TpVendas.YG0","D:\AtelieProd\Equipexe\Importa\EST\DADOS","TpVendas.YG0",".YG0","4096","15/01/2004 08:27:06"
"D:\AtelieProd\Equipexe\Importa\EST\FILIAL\MovEst.DB","D:\AtelieProd\Equipexe\Importa\EST\FILIAL","MovEst.DB",".DB","2048","12/12/2003 16:37:06"
"D:\AtelieProd\Equipexe\Importa\EST\FILIAL\MovEst.PX","D:\AtelieProd\Equipexe\Importa\EST\FILIAL","MovEst.PX",".PX","2048","12/12/2003 16:37:06"
"D:\AtelieProd\Equipexe\Importa\EST\FILIAL\MovEst.XG0","D:\AtelieProd\Equipexe\Importa\EST\FILIAL","MovEst.XG0",".XG0","4096","12/12/2003 16:37:06"
"D:\AtelieProd\Equipexe\Importa\EST\FILIAL\MovEst.XG1","D:\AtelieProd\Equipexe\Importa\EST\FILIAL","MovEst.XG1",".XG1","4096","12/12/2003 16:37:06"
"D:\AtelieProd\Equipexe\Importa\EST\FILIAL\MovEst.YG0","D:\AtelieProd\Equipexe\Importa\EST\FILIAL","MovEst.YG0",".YG0","4096","12/12/2003 16:37:06"
"D:\AtelieProd\Equipexe\Importa\EST\FILIAL\MovEst.YG1","D:\AtelieProd\Equipexe\Importa\EST\FILIAL","MovEst.YG1",".YG1","4096","12/12/2003 16:37:06"
