"TableName","RelativePath","ColumnName","Ordinal","TypeName","DataType","ColumnSize","DecimalDigits","Nullable","DefaultValue"
"OrcItemCor","Lav\FILIAL\OrcItemCor.DB","DesCor","4",,"System.String","100","0","True",""
"OrcItemDef","Lav\FILIAL\OrcItemDef.DB","Rol","0",,"System.Int32","4","0","True",""
"OrcItemDef","Lav\FILIAL\OrcItemDef.DB","CodPro","1",,"System.String","6","0","True",""
"OrcItemDef","Lav\FILIAL\OrcItemDef.DB","SeqPro","2",,"System.String","4","0","True",""
"OrcItemDef","Lav\FILIAL\OrcItemDef.DB","CodDef","3",,"System.String","6","0","True",""
"OrcItemDef","Lav\FILIAL\OrcItemDef.DB","DesDef","4",,"System.String","100","0","True",""
"OrcItemPro","Lav\FILIAL\OrcItemPro.DB","Rol","0",,"System.Int32","4","0","True",""
"OrcItemPro","Lav\FILIAL\OrcItemPro.DB","CodPro","1",,"System.String","6","0","True",""
"OrcItemPro","Lav\FILIAL\OrcItemPro.DB","SeqPro","2",,"System.String","10","0","True",""
"OrcItemPro","Lav\FILIAL\OrcItemPro.DB","Qde","3",,"System.Int32","4","0","True",""
"OrcItemPro","Lav\FILIAL\OrcItemPro.DB","Obs","4",,"System.String","100","0","True",""
"OrcItemSer","Lav\FILIAL\OrcItemSer.DB","Rol","0",,"System.Int32","4","0","True",""
"OrcItemSer","Lav\FILIAL\OrcItemSer.DB","CodPro","1",,"System.String","6","0","True",""
"OrcItemSer","Lav\FILIAL\OrcItemSer.DB","SeqPro","2",,"System.String","4","0","True",""
"OrcItemSer","Lav\FILIAL\OrcItemSer.DB","CodSerLav","3",,"System.String","6","0","True",""
"OrcItemSer","Lav\FILIAL\OrcItemSer.DB","Quantidade","4",,"System.Int32","4","0","True",""
"OrcItemSer","Lav\FILIAL\OrcItemSer.DB","Peso","5",,"System.Double","8","0","True",""
"OrcItemSer","Lav\FILIAL\OrcItemSer.DB","PreUniSer","6",,"System.Double","8","0","True",""
"OrcItemSer","Lav\FILIAL\OrcItemSer.DB","PreFinalSer","7",,"System.Double","8","0","True",""
"OrcItemSer","Lav\FILIAL\OrcItemSer.DB","CodSerTer","8",,"System.Int32","4","0","True",""
"OrcItemSer","Lav\FILIAL\OrcItemSer.DB","Obs","9",,"System.String","300","0","True",""
"OrcItemSer","Lav\FILIAL\OrcItemSer.DB","ValorTerc","10",,"System.Double","8","0","True",""
"AutoPecas","MAN\DADOS\AutoPecas.DB","CodPecas","0",,"System.String","10","0","True",""
"AutoPecas","MAN\DADOS\AutoPecas.DB","DesPecas","1",,"System.String","40","0","True",""
"AutoPecas","MAN\DADOS\AutoPecas.DB","KilomTroca","2",,"System.Int32","4","0","True",""
"AutoPecas","MAN\DADOS\AutoPecas.DB","Tipo","3",,"System.String","20","0","True",""
"AutoPecas","MAN\DADOS\AutoPecas.DB","GruPecas","4",,"System.String","10","0","True",""
"AutoPecas","MAN\DADOS\AutoPecas.DB","DiasTroca","5",,"System.Int32","4","0","True",""
"AutoPecas","MAN\DADOS\AutoPecas.DB","Cancelado","6",,"System.String","2","0","True",""
"AutoPecas","MAN\DADOS\AutoPecas.DB","MotivoCan","7",,"System.String","100","0","True",""
"AutoPecas","MAN\DADOS\AutoPecas.DB","DatCan","8",,"System.DateTime","8","0","True",""
"AutoPecas","MAN\DADOS\AutoPecas.DB","Valor","9",,"System.Double","8","0","True",""
"CompAutoPecas","MAN\DADOS\CompAutoPecas.DB","Situacao","0",,"System.String","2","0","True",""
"CompAutoPecas","MAN\DADOS\CompAutoPecas.DB","CodEquipam","1",,"System.String","16","0","True",""
"CompAutoPecas","MAN\DADOS\CompAutoPecas.DB","CodPeca","2",,"System.String","10","0","True",""
"CompAutoPecas","MAN\DADOS\CompAutoPecas.DB","ProximaTro","3",,"System.Int32","4","0","True",""
"CompAutoPecas","MAN\DADOS\CompAutoPecas.DB","DatPrxTroc","4",,"System.DateTime","8","0","True",""
"CompAutoPecas","MAN\DADOS\CompAutoPecas.DB","QdeUltLim","5",,"System.Int32","4","0","True",""
"CompAutoPecas","MAN\DADOS\CompAutoPecas.DB","Valor","6",,"System.Double","8","0","True",""
"Condutor","MAN\DADOS\Condutor.DB","CodCondut","0",,"System.String","10","0","True",""
"Condutor","MAN\DADOS\Condutor.DB","NomCondut","1",,"System.String","40","0","True",""
"Condutor","MAN\DADOS\Condutor.DB","DatNas","2",,"System.DateTime","8","0","True",""
"Condutor","MAN\DADOS\Condutor.DB","EndCondut","3",,"System.String","80","0","True",""
"Condutor","MAN\DADOS\Condutor.DB","CidCondut","4",,"System.String","40","0","True",""
"Condutor","MAN\DADOS\Condutor.DB","EstCondut","5",,"System.String","4","0","True",""
"Condutor","MAN\DADOS\Condutor.DB","Cancelado","6",,"System.String","2","0","True",""
"Condutor","MAN\DADOS\Condutor.DB","MotivoCan","7",,"System.String","100","0","True",""
"Condutor","MAN\DADOS\Condutor.DB","DatCan","8",,"System.DateTime","8","0","True",""
"Condutor","MAN\DADOS\Condutor.DB","ObsCondut","9",,"System.String","200","0","True",""
"Equipam","MAN\DADOS\Equipam.DB","CodEquipam","0",,"System.String","16","0","True",""
"Equipam","MAN\DADOS\Equipam.DB","DesEquipam","1",,"System.String","40","0","True",""
"Equipam","MAN\DADOS\Equipam.DB","CodCondut","2",,"System.String","10","0","True",""
"Equipam","MAN\DADOS\Equipam.DB","Kilometrag","3",,"System.Int32","4","0","True",""
"Equipam","MAN\DADOS\Equipam.DB","LimKilom","4",,"System.Int32","4","0","True",""
"Equipam","MAN\DADOS\Equipam.DB","QdeUltLim","5",,"System.Int32","4","0","True",""
"Equipam","MAN\DADOS\Equipam.DB","Cancelado","6",,"System.String","2","0","True",""
"Equipam","MAN\DADOS\Equipam.DB","MotivoCan","7",,"System.String","100","0","True",""
"Equipam","MAN\DADOS\Equipam.DB","DatCan","8",,"System.DateTime","8","0","True",""
"Equipam","MAN\DADOS\Equipam.DB","ValCompra","9",,"System.Double","8","0","True",""
"Equipam","MAN\DADOS\Equipam.DB","DatCompra","10",,"System.DateTime","8","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","SeqMovEqu","0",,"System.Int32","4","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","CodEquipam","1",,"System.String","16","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","DatIni","2",,"System.DateTime","8","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","QdeIni","3",,"System.Int32","4","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","HorIni","4",,"System.DateTime","8","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","QdeFim","5",,"System.Int32","4","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","HorFim","6",,"System.DateTime","8","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","CodCondut","7",,"System.String","10","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","Obs1","8",,"System.String","200","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","Obs2","9",,"System.String","200","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","Cancelado","10",,"System.String","2","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","DatCan","11",,"System.DateTime","8","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","MotivoCan","12",,"System.String","100","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","DatFim","13",,"System.DateTime","8","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","Status","14",,"System.String","2","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","QdeLimIni","15",,"System.Int32","4","0","True",""
"MovEquip","MAN\DADOS\MovEquip.DB","QdeLimFim","16",,"System.Int32","4","0","True",""
"MovTrocas","MAN\DADOS\MovTrocas.DB","SeqMovTroc","0",,"System.Int32","4","0","True",""
"MovTrocas","MAN\DADOS\MovTrocas.DB","CodEquipam","1",,"System.String","16","0","True",""
"MovTrocas","MAN\DADOS\MovTrocas.DB","CodPecas","2",,"System.String","10","0","True",""
"MovTrocas","MAN\DADOS\MovTrocas.DB","DatLan","3",,"System.DateTime","8","0","True",""
"MovTrocas","MAN\DADOS\MovTrocas.DB","Qtde","4",,"System.Int32","4","0","True",""
"MovTrocas","MAN\DADOS\MovTrocas.DB","Cancelado","5",,"System.String","2","0","True",""
"MovTrocas","MAN\DADOS\MovTrocas.DB","MotivoCan","6",,"System.String","100","0","True",""
"MovTrocas","MAN\DADOS\MovTrocas.DB","DatCan","7",,"System.DateTime","8","0","True",""
"MovTrocas","MAN\DADOS\MovTrocas.DB","Valor","8",,"System.Double","8","0","True",""
"MovTrocas","MAN\DADOS\MovTrocas.DB","Obs","9",,"System.String","200","0","True",""
"MovTrocas","MAN\DADOS\MovTrocas.DB","QdeLim","10",,"System.Int32","4","0","True",""
"PrevisaoPag","PAG\FILIAL\PrevisaoPag.DB","Seq","0",,"System.Int32","4","0","True",""
"PrevisaoPag","PAG\FILIAL\PrevisaoPag.DB","CodCla","1",,"System.String","6","0","True",""
"PrevisaoPag","PAG\FILIAL\PrevisaoPag.DB","CodSubC","2",,"System.String","6","0","True",""
"PrevisaoPag","PAG\FILIAL\PrevisaoPag.DB","CodFor","3",,"System.String","20","0","True",""
"PrevisaoPag","PAG\FILIAL\PrevisaoPag.DB","Valor","4",,"System.Double","8","0","True",""
"PrevisaoPag","PAG\FILIAL\PrevisaoPag.DB","DatIni","5",,"System.DateTime","8","0","True",""
"PrevisaoPag","PAG\FILIAL\PrevisaoPag.DB","DatFim","6",,"System.DateTime","8","0","True",""
"PrevisaoPag","PAG\FILIAL\PrevisaoPag.DB","CodCenCus","7",,"System.String","6","0","True",""
"PrevisaoPag","PAG\FILIAL\PrevisaoPag.DB","Status","8",,"System.String","2","0","True",""
"TitGru","PAG\FILIAL\TitGru.DB","SeqGru","0",,"System.Int32","4","0","True",""
"TitGru","PAG\FILIAL\TitGru.DB","CodFor","1",,"System.String","20","0","True",""
"TitGru","PAG\FILIAL\TitGru.DB","DatEmi","2",,"System.DateTime","8","0","True",""
"TitGru","PAG\FILIAL\TitGru.DB","DatVen","3",,"System.DateTime","8","0","True",""
"TitGru","PAG\FILIAL\TitGru.DB","ValTit","4",,"System.Double","8","0","True",""
"TitGru","PAG\FILIAL\TitGru.DB","Obs","5",,"System.String","100","0","True",""
"TitGru","PAG\FILIAL\TitGru.DB","Cancelado","6",,"System.String","2","0","True",""
"TitGru","PAG\FILIAL\TitGru.DB","DatCan","7",,"System.DateTime","8","0","True",""
"TitGru","PAG\FILIAL\TitGru.DB","MotivoCan","8",,"System.String","100","0","True",""
"TitGruLan","PAG\FILIAL\TitGruLan.DB","SeqGru","0",,"System.Int32","4","0","True",""
"TitGruLan","PAG\FILIAL\TitGruLan.DB","SeqGruLan","1",,"System.Int32","4","0","True",""
"TitGruLan","PAG\FILIAL\TitGruLan.DB","CodCla","2",,"System.String","6","0","True",""
"TitGruLan","PAG\FILIAL\TitGruLan.DB","CodSubC","3",,"System.String","6","0","True",""
"TitGruLan","PAG\FILIAL\TitGruLan.DB","CodCenCus","4",,"System.String","10","0","True",""
"TitGruLan","PAG\FILIAL\TitGruLan.DB","Valor","5",,"System.Double","8","0","True",""
"TitGruLan","PAG\FILIAL\TitGruLan.DB","Obs","6",,"System.String","100","0","True",""
"TitGruLan","PAG\FILIAL\TitGruLan.DB","Documento","7",,"System.String","60","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","NumTit","0",,"System.Double","8","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","Seq","1",,"System.Double","8","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","DatEmi","2",,"System.DateTime","8","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","DatVen","3",,"System.DateTime","8","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","ValTot","4",,"System.Double","8","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","ValTit","5",,"System.Double","8","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","Baixa","6",,"System.String","2","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","DatPag","7",,"System.DateTime","8","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","ValTitPag","8",,"System.Double","8","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","CodFor","9",,"System.String","20","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","CodBan","10",,"System.String","10","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","CodAgeBan","11",,"System.String","10","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","ConCor","12",,"System.String","20","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","NumDev","13",,"System.String","12","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","ValDev","14",,"System.Double","8","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","Obs","15",,"System.String","200","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","SeqCai","16",,"System.Int32","4","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","CodCla","17",,"System.String","6","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","SeqBan","18",,"System.Int32","4","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","NumBan","19",,"System.String","2","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","FixLan","20",,"System.String","2","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","BanCai","21",,"System.String","20","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","CompBaixa","22",,"System.String","40","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","CodSubC","23",,"System.String","6","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","Cancelado","24",,"System.String","2","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","MotivoCan","25",,"System.String","100","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","CodCenCus","26",,"System.String","6","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","TipOpe","27",,"System.String","4","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","Documento","28",,"System.String","60","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","Obs2","29",,"System.String","200","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","CodOpe","30",,"System.String","20","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","CodOpeSeq","31",,"System.String","20","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","DatSusp","32",,"System.DateTime","8","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","DatCan","33",,"System.DateTime","8","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","CodClaProj","34",,"System.String","10","0","True",""
"Titulos","PAG\FILIAL\Titulos.DB","CodUnid","35",,"System.String","10","0","True",""
"ClaManut","PEC\DADOS\ClaManut.DB","CodClaMan","0",,"System.String","10","0","True",""
"ClaManut","PEC\DADOS\ClaManut.DB","DesClaMan","1",,"System.String","40","0","True",""
"ClaManut","PEC\DADOS\ClaManut.DB","ObsClaMan","2",,"System.String","60","0","True",""
"ClaManut","PEC\DADOS\ClaManut.DB","Cancelado","3",,"System.String","2","0","True",""
"ClaManut","PEC\DADOS\ClaManut.DB","DatCan","4",,"System.DateTime","8","0","True",""
"ClaManut","PEC\DADOS\ClaManut.DB","MotivoCan","5",,"System.String","100","0","True",""
"ClaManut","PEC\DADOS\ClaManut.DB","ValCusto","6",,"System.Double","8","0","True",""
"ClaPerda","PEC\DADOS\ClaPerda.DB","CodClaPer","0",,"System.String","10","0","True",""
"ClaPerda","PEC\DADOS\ClaPerda.DB","DesClaPer","1",,"System.String","40","0","True",""
"ClaPerda","PEC\DADOS\ClaPerda.DB","ObsClaPer","2",,"System.String","60","0","True",""
"ClaPerda","PEC\DADOS\ClaPerda.DB","Cancelado","3",,"System.String","2","0","True",""
"ClaPerda","PEC\DADOS\ClaPerda.DB","DatCan","4",,"System.DateTime","8","0","True",""
"ClaPerda","PEC\DADOS\ClaPerda.DB","MotivoCan","5",,"System.String","100","0","True",""
"FunAfastam","PEC\DADOS\FunAfastam.DB","CodCli","0",,"System.String","20","0","True",""
"FunAfastam","PEC\DADOS\FunAfastam.DB","CodFun","1",,"System.String","20","0","True",""
"FunAfastam","PEC\DADOS\FunAfastam.DB","DatInicio","2",,"System.DateTime","8","0","True",""
"FunAfastam","PEC\DADOS\FunAfastam.DB","DatFinal","3",,"System.DateTime","8","0","True",""
"FunAfastam","PEC\DADOS\FunAfastam.DB","Motivo","4",,"System.String","200","0","True",""
"FunAfastam","PEC\DADOS\FunAfastam.DB","Cancelado","5",,"System.String","2","0","True",""
"FunAfastam","PEC\DADOS\FunAfastam.DB","DatCanc","6",,"System.DateTime","8","0","True",""
"FunAfastam","PEC\DADOS\FunAfastam.DB","MotivoCanc","7",,"System.String","100","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","CodCli","0",,"System.String","20","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","CodFun","1",,"System.String","20","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","NomFun","2",,"System.String","80","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","EndFun","3",,"System.String","80","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","BaiFun","4",,"System.String","40","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","CidFun","5",,"System.String","40","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","EstFun","6",,"System.String","4","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","CepFun","7",,"System.String","16","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","DatAdm","8",,"System.DateTime","8","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","ChapaFun","9",,"System.String","30","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","SitFun","10",,"System.String","2","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","CodCenCus","11",,"System.String","20","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","Box","12",,"System.String","20","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","Obs1","13",,"System.String","100","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","Obs2","14",,"System.String","100","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","Cancelado","15",,"System.String","2","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","TamRoupa","16",,"System.String","10","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","Gaveta","17",,"System.String","20","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","FemMas","18",,"System.String","2","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","Funcao","19",,"System.String","40","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","Setor","20",,"System.String","40","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","Apelido","21",,"System.String","80","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","Chave","22",,"System.String","20","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","Turno","23",,"System.String","20","0","True",""
"FunCli","PEC\DADOS\FunCli.DB","Disp1","24",,"System.String","6","0","True",""
"FunCliCan","PEC\DADOS\FunCliCan.DB","CodCli","0",,"System.String","20","0","True",""
"FunCliCan","PEC\DADOS\FunCliCan.DB","CodFun","1",,"System.String","20","0","True",""
"FunCliCan","PEC\DADOS\FunCliCan.DB","DatCan","2",,"System.DateTime","8","0","True",""
"FunCliCan","PEC\DADOS\FunCliCan.DB","MotivoCan","3",,"System.String","200","0","True",""
"FunCliCan","PEC\DADOS\FunCliCan.DB","CodUsuario","4",,"System.String","20","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","CodRoupa","0",,"System.String","40","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","CodCli","1",,"System.String","20","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","CodFun","2",,"System.String","20","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","CodPro","3",,"System.String","6","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","SitRoupa","4",,"System.String","2","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","DatCad","5",,"System.DateTime","8","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","ObsRoupa","6",,"System.String","60","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","CodCor","7",,"System.String","6","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","Modelo","8",,"System.String","20","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","TamRoupa","9",,"System.String","10","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","FatPre01","10",,"System.String","6","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","CodDef","11",,"System.String","6","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","CodTipTec","12",,"System.String","6","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","Seq","13",,"System.String","4","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","ImpEti","14",,"System.String","2","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","QdeProc","15",,"System.Int32","4","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","VidaUtil","16",,"System.Int32","4","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","IntAval","17",,"System.Int32","4","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","CodFor","18",,"System.String","20","0","True",""
"FunCliRou","PEC\DADOS\FunCliRou.DB","Valor","19",,"System.Double","8","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","CodRoupa","0",,"System.String","40","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","CodClaMan","1",,"System.String","10","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","DatMan","2",,"System.DateTime","8","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","CodUsuario","3",,"System.String","20","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","CompMan","4",,"System.String","100","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","CodFun","5",,"System.String","20","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","SitMan","6",,"System.String","2","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","CodFor","7",,"System.String","20","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","DatRet","8",,"System.DateTime","8","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","HorRet","9",,"System.DateTime","8","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","RetUsuario","10",,"System.String","20","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","Cancelado","11",,"System.String","2","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","BaiSaida","12",,"System.String","2","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","CodCli","13",,"System.String","20","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","DatBaixa","14",,"System.DateTime","8","0","True",""
"FunCliRouM","PEC\DADOS\FunCliRouM.DB","HorBaixa","15",,"System.DateTime","8","0","True",""
"FunCliRouP","PEC\DADOS\FunCliRouP.DB","CodRoupa","0",,"System.String","40","0","True",""
"FunCliRouP","PEC\DADOS\FunCliRouP.DB","CodClaPer","1",,"System.String","10","0","True",""
"FunCliRouP","PEC\DADOS\FunCliRouP.DB","DatPer","2",,"System.DateTime","8","0","True",""
"FunCliRouP","PEC\DADOS\FunCliRouP.DB","CodUsuario","3",,"System.String","20","0","True",""
"FunCliRouP","PEC\DADOS\FunCliRouP.DB","CompPer","4",,"System.String","100","0","True",""
"FunCliRouP","PEC\DADOS\FunCliRouP.DB","CodFun","5",,"System.String","20","0","True",""
"FunCliRouUni","PEC\DADOS\FunCliRouUni.DB","CodCli","0",,"System.String","20","0","True",""
"FunCliRouUni","PEC\DADOS\FunCliRouUni.DB","CodFun","1",,"System.String","20","0","True",""
"FunCliRouUni","PEC\DADOS\FunCliRouUni.DB","CodPro","2",,"System.String","6","0","True",""
"FunCliRouUni","PEC\DADOS\FunCliRouUni.DB","TamRoupa","3",,"System.String","10","0","True",""
"FunCliRouUni","PEC\DADOS\FunCliRouUni.DB","Qde","4",,"System.Int32","4","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","SeqAviso","0",,"System.Int32","4","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","CodRoupa","1",,"System.String","40","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","DatLan","2",,"System.DateTime","8","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","HorLan","3",,"System.DateTime","8","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","CodUsuario","4",,"System.String","20","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","MotAviso","5",,"System.String","200","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","PosRoupa","6",,"System.String","10","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","ResUsuario","7",,"System.String","20","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","GeraAlerta","8",,"System.String","2","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","CodClaMan","9",,"System.String","10","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","DatMan","10",,"System.DateTime","8","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","SitAviso","11",,"System.String","2","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","ObsAviso","12",,"System.String","200","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","DatProces","13",,"System.DateTime","8","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","HorProces","14",,"System.DateTime","8","0","True",""
"AvisoRoupa","PEC\FILIAL\AvisoRoupa.DB","UsuarioProces","15",,"System.String","20","0","True",""
"LogSisPec","PEC\FILIAL\LogSisPec.DB","Sequencia","0",,"System.Int32","4","0","False",""
"LogSisPec","PEC\FILIAL\LogSisPec.DB","CodUsuario","1",,"System.String","20","0","True",""
"LogSisPec","PEC\FILIAL\LogSisPec.DB","Sistema","2",,"System.String","8","0","True",""
"LogSisPec","PEC\FILIAL\LogSisPec.DB","Data","3",,"System.DateTime","8","0","True",""
"LogSisPec","PEC\FILIAL\LogSisPec.DB","Tipo","4",,"System.String","6","0","True",""
"LogSisPec","PEC\FILIAL\LogSisPec.DB","Descricao1","5",,"System.String","200","0","True",""
"LogSisPec","PEC\FILIAL\LogSisPec.DB","Descricao2","6",,"System.String","200","0","True",""
"LogSisPec","PEC\FILIAL\LogSisPec.DB","SeqExporta","7",,"System.Int32","4","0","True",""
"LogSisPec","PEC\FILIAL\LogSisPec.DB","Chave","8",,"System.String","30","0","True",""
"LogSisPec","PEC\FILIAL\LogSisPec.DB","NomeChave","9",,"System.String","20","0","True",""
"LogSisPec","PEC\FILIAL\LogSisPec.DB","CodVen","10",,"System.String","10","0","True",""
"MovRoupa","PEC\FILIAL\MovRoupa.DB","CodRoupa","0",,"System.String","40","0","True",""
"MovRoupa","PEC\FILIAL\MovRoupa.DB","DatLan","1",,"System.DateTime","8","0","True",""
"MovRoupa","PEC\FILIAL\MovRoupa.DB","HorLan","2",,"System.DateTime","8","0","True",""
"MovRoupa","PEC\FILIAL\MovRoupa.DB","CodUsuario","3",,"System.String","20","0","True",""
"MovRoupa","PEC\FILIAL\MovRoupa.DB","LotRoupa","4",,"System.Int32","4","0","True",""
"MovRoupa","PEC\FILIAL\MovRoupa.DB","PosRoupa","5",,"System.String","10","0","True",""
"MovRoupa","PEC\FILIAL\MovRoupa.DB","CodCli","6",,"System.String","20","0","True",""
