Dominio,Tabela,Caminho,CampoBanco,CampoVisualProvavel,ClasseCampo,TipoDado,Tamanho,ObrigatoriedadeInferida,NullableODBC,OrigemInferida,UsoProvavel,ValidacaoPendente
config_admin,MovPacot,Lav\FILIAL\MovPacot.DB,DatIni,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPacot,Lav\FILIAL\MovPacot.DB,DatFim,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPacot,Lav\FILIAL\MovPacot.DB,MedPec,MedPec,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPacot,Lav\FILIAL\MovPacot.DB,TotValPec,TotValPec,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPacot,Lav\FILIAL\MovPacot.DB,TotValLcto,TotValLcto,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPacot,Lav\FILIAL\MovPacot.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPacot,Lav\FILIAL\MovPacot.DB,NumNot,NumNot,id_codigo,System.Int32,4,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPacot,Lav\FILIAL\MovPacot.DB,VenctoOriginal,VenctoOriginal,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPacot,Lav\FILIAL\MovPacot.DB,QtdRenovacao,Quantidade,quantidade,System.Int32,4,provavel,True,Paradox/BDE,quantidade,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPecLav,Lav\FILIAL\MovPecLav.DB,CodPas,CodPas,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPecLav,Lav\FILIAL\MovPecLav.DB,CodArea,CodArea,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPecLav,Lav\FILIAL\MovPecLav.DB,DatLan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPecLav,Lav\FILIAL\MovPecLav.DB,HorLan,HorLan,outro,System.DateTime,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPecLav,Lav\FILIAL\MovPecLav.DB,Rol,ROL/OS,ordem_rol_ref,System.Int32,4,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPecLav,Lav\FILIAL\MovPecLav.DB,CodPro,CodPro,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPecLav,Lav\FILIAL\MovPecLav.DB,SeqPro,SeqPro,outro,System.String,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPecLav,Lav\FILIAL\MovPecLav.DB,CodFil,CodFil,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPontos,Lav\FILIAL\MovPontos.DB,Seq,Seq,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPontos,Lav\FILIAL\MovPontos.DB,DatLan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPontos,Lav\FILIAL\MovPontos.DB,CodCli,Cliente,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPontos,Lav\FILIAL\MovPontos.DB,Pontos,Pontos,ordem_rol_ref,System.Double,8,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPontos,Lav\FILIAL\MovPontos.DB,DesPremio,DesPremio,outro,System.String,200,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPontos,Lav\FILIAL\MovPontos.DB,CodVen,CodVen,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,SeqRetira,SeqRetira,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,CodCli,Cliente,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,DatLan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,HorLan,HorLan,outro,System.DateTime,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,DatRet,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,HorRet,HorRet,outro,System.DateTime,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,Obs,Obs,texto_observacao,System.String,200,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,CodVen,CodVen,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,CodUsuario,CodUsuario,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,Status,Status,status_situacao,System.String,2,desconhecido,True,Paradox/BDE,status_situacao,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,Rol,ROL/OS,ordem_rol_ref,System.Int32,4,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,SeqExporta,SeqExporta,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,Obs2,Obs2,texto_observacao,System.String,200,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,HorCan,HorCan,ordem_rol_ref,System.DateTime,8,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,CodVenCan,CodVenCan,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,ObservacaoRol,ROL/OS,ordem_rol_ref,System.String,300,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,HorRet2,HorRet2,outro,System.DateTime,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,CodAp,CodAp,id_codigo,System.Int32,4,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovRetirada,Lav\FILIAL\MovRetirada.DB,CodTab,CodTab,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaida,Lav\FILIAL\MovSaida.DB,Seq,Seq,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaida,Lav\FILIAL\MovSaida.DB,CodCli,Cliente,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaida,Lav\FILIAL\MovSaida.DB,DatLan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaida,Lav\FILIAL\MovSaida.DB,Rol,ROL/OS,ordem_rol_ref,System.Int32,4,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaida,Lav\FILIAL\MovSaida.DB,Obs,Obs,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaida,Lav\FILIAL\MovSaida.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaida,Lav\FILIAL\MovSaida.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaida,Lav\FILIAL\MovSaida.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaida,Lav\FILIAL\MovSaida.DB,CodTab,CodTab,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaida,Lav\FILIAL\MovSaida.DB,HorCan,HorCan,ordem_rol_ref,System.DateTime,8,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaida,Lav\FILIAL\MovSaida.DB,CodVenCan,CodVenCan,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaida,Lav\FILIAL\MovSaida.DB,CodVen,CodVen,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaidaItem,Lav\FILIAL\MovSaidaItem.DB,Seq,Seq,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaidaItem,Lav\FILIAL\MovSaidaItem.DB,CodPro,CodPro,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaidaItem,Lav\FILIAL\MovSaidaItem.DB,SeqPro,SeqPro,outro,System.String,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaidaItem,Lav\FILIAL\MovSaidaItem.DB,QdeSi,QdeSi,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaidaItem,Lav\FILIAL\MovSaidaItem.DB,Obs,Obs,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaidaItem,Lav\FILIAL\MovSaidaItem.DB,SaldoAnt,SaldoAnt,valor_monetario,System.Double,8,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaidaItem,Lav\FILIAL\MovSaidaItem.DB,SaldoAtu,SaldoAtu,valor_monetario,System.Double,8,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaidaItem,Lav\FILIAL\MovSaidaItem.DB,QdePrev,QdePrev,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaidaItem,Lav\FILIAL\MovSaidaItem.DB,KG,KG,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaidaItem,Lav\FILIAL\MovSaidaItem.DB,GruPro,GruPro,outro,System.String,10,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovSaidaItem,Lav\FILIAL\MovSaidaItem.DB,DesPro,Produto,produto_ref,System.String,60,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,CodSerTer,CodSerTer,id_codigo,System.Int32,4,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,CodFor,CodFor,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,DatLan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,ComForTer,ComForTer,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,TipForTer,TipForTer,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,CodUsuario,CodUsuario,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,Obs,Obs,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,SeqExporta,SeqExporta,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,Status,Status,status_situacao,System.String,2,desconhecido,True,Paradox/BDE,status_situacao,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,DatPrevEnt,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,Obs1,Obs1,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,HorCan,HorCan,ordem_rol_ref,System.DateTime,8,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,CodVenCan,CodVenCan,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerc,Lav\FILIAL\MovTerc.DB,DatBaixa,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerCom,Lav\FILIAL\MovTerCom.DB,CodSerTer,CodSerTer,id_codigo,System.Int32,4,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerCom,Lav\FILIAL\MovTerCom.DB,Rol,ROL/OS,ordem_rol_ref,System.Int32,4,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerCom,Lav\FILIAL\MovTerCom.DB,CodPro,CodPro,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerCom,Lav\FILIAL\MovTerCom.DB,SeqPro,SeqPro,outro,System.String,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerCom,Lav\FILIAL\MovTerCom.DB,CodSerLav,CodSerLav,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerCom,Lav\FILIAL\MovTerCom.DB,TipCom,TipCom,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTerCom,Lav\FILIAL\MovTerCom.DB,Comissao,Comissao,fiscal_documento,System.Double,8,desconhecido,True,Paradox/BDE,fiscal_documento,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTercPec,Lav\FILIAL\MovTercPec.DB,CodSerTer,CodSerTer,id_codigo,System.Int32,4,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTercPec,Lav\FILIAL\MovTercPec.DB,Rol,ROL/OS,ordem_rol_ref,System.Int32,4,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTercPec,Lav\FILIAL\MovTercPec.DB,CodPro,CodPro,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTercPec,Lav\FILIAL\MovTercPec.DB,SeqPro,SeqPro,outro,System.String,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTercPec,Lav\FILIAL\MovTercPec.DB,CodSerLav,CodSerLav,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTercPec,Lav\FILIAL\MovTercPec.DB,DatEnt,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTercPec,Lav\FILIAL\MovTercPec.DB,HorEnt,HorEnt,outro,System.DateTime,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovTercPec,Lav\FILIAL\MovTercPec.DB,Status,Status,status_situacao,System.String,2,desconhecido,True,Paradox/BDE,status_situacao,"validar em tela, ProcMon e amostra de dados"
config_admin,MovVenItem,Lav\FILIAL\MovVenItem.DB,CodVen,CodVen,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovVenItem,Lav\FILIAL\MovVenItem.DB,ROL,ROL/OS,ordem_rol_ref,System.Int32,4,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovVenItem,Lav\FILIAL\MovVenItem.DB,CodPro,CodPro,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovVenItem,Lav\FILIAL\MovVenItem.DB,SeqPro,SeqPro,outro,System.String,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovVenItem,Lav\FILIAL\MovVenItem.DB,Data,Data,data_hora,System.DateTime,8,provavel,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovVenItem,Lav\FILIAL\MovVenItem.DB,NotFat,NotFat,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovVenItem,Lav\FILIAL\MovVenItem.DB,CodFaiCom,CodFaiCom,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovVenItem,Lav\FILIAL\MovVenItem.DB,ValPro,ValPro,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovVenItem,Lav\FILIAL\MovVenItem.DB,Taxa,Taxa,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovVenItem,Lav\FILIAL\MovVenItem.DB,ValMat,ValMat,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovVenItem,Lav\FILIAL\MovVenItem.DB,Quantidade,Quantidade,quantidade,System.Int32,4,provavel,True,Paradox/BDE,quantidade,"validar em tela, ProcMon e amostra de dados"
config_admin,MovVenItem,Lav\FILIAL\MovVenItem.DB,ValFaiCom,ValFaiCom,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,NumNotFis,NumNotFis,id_codigo,System.Int32,4,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,TipNota,TipNota,fiscal_documento,System.String,2,desconhecido,True,Paradox/BDE,fiscal_documento,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,Controle1,ROL/OS,ordem_rol_ref,System.Int32,4,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,Controle2,ROL/OS,ordem_rol_ref,System.Int32,4,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,DatEmi,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,ValNot,ValNot,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,ValBasNot,ValBasNot,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,PorISS,PorISS,fiscal_documento,System.Double,8,desconhecido,True,Paradox/BDE,fiscal_documento,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,ISS,ISS,fiscal_documento,System.Double,8,desconhecido,True,Paradox/BDE,fiscal_documento,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,Obs1,Obs1,texto_observacao,System.String,200,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,Obs2,Obs2,texto_observacao,System.String,200,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,DatCanc,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,MotCanc,MotCanc,outro,System.String,100,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,HorCan,HorCan,ordem_rol_ref,System.DateTime,8,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,NotaFisPag,Lav\FILIAL\NotaFisPag.DB,CodVenCan,CodVenCan,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,Notas,Lav\FILIAL\Notas.DB,NumNot,NumNot,id_codigo,System.Double,8,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,Notas,Lav\FILIAL\Notas.DB,CodCli,Cliente,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,Notas,Lav\FILIAL\Notas.DB,DatEmi,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
financeiro,Notas,Lav\FILIAL\Notas.DB,ValNot,ValNot,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
financeiro,Notas,Lav\FILIAL\Notas.DB,CodUsuario,CodUsuario,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,Notas,Lav\FILIAL\Notas.DB,ValBasNot,ValBasNot,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
financeiro,Notas,Lav\FILIAL\Notas.DB,TipNota,TipNota,fiscal_documento,System.String,2,desconhecido,True,Paradox/BDE,fiscal_documento,"validar em tela, ProcMon e amostra de dados"
financeiro,Notas,Lav\FILIAL\Notas.DB,Obs,Obs,texto_observacao,System.String,200,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
financeiro,Notas,Lav\FILIAL\Notas.DB,CodTransp,CodTransp,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,Notas,Lav\FILIAL\Notas.DB,Cancelada,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,Notas,Lav\FILIAL\Notas.DB,DataCanc,Data,data_hora,System.DateTime,8,provavel,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
financeiro,Notas,Lav\FILIAL\Notas.DB,MotivoCanc,MotivoCanc,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
